,level_0,index,city_id,City,Country,Lon,Lat,Cloudiness (%),Humidity,Temp,Wind Speed,Time
2900,2900,2900,3466594,Cavalcante,BR,-47.46,-13.79,15,66,15.67,1.0,2019-06-26 01:31:13
2901,2901,2901,1790840,Wuzhou,CN,111.3,23.48,65,62,31.47,2.0,2019-06-26 01:32:35
2902,2902,2902,6065867,Marathon,CA,-86.38,48.72,65,92,10.37,3.65,2019-06-26 01:32:36
2903,2903,2903,303195,Osmaniye,TR,36.26,37.07,0,88,25.56,2.24,2019-06-26 01:32:38
2904,2904,2904,3387620,Simplicio Mendes,BR,-41.91,-7.85,87,61,23.17,3.68,2019-06-26 01:32:39
2905,2905,2905,1791464,Wenling,CN,121.38,28.38,81,20,24.81,0.81,2019-06-26 01:32:41
2906,2906,2906,2164457,Grenfell,AU,148.16,-33.9,0,57,16.37,3.87,2019-06-26 01:32:42
2907,2907,2907,2310533,Acurenam,GA,10.67,1.03,90,93,19.27,1.86,2019-06-26 01:32:43
2908,2908,2908,150436,Rulenge,TZ,30.63,-2.72,87,94,16.27,0.88,2019-06-26 01:32:45
2909,2909,2909,2160413,Leeton,AU,146.4,-34.55,0,71,13.0,5.1,2019-06-26 01:32:46
2910,2910,2910,5038018,Montevideo,US,-95.72,44.94,1,33,24.79,4.1,2019-06-26 01:29:36
2911,2911,2911,2422442,Dabola,GN,-11.11,10.74,52,98,21.37,1.37,2019-06-26 01:32:49
2912,2912,2912,3118304,Llanes,ES,-4.75,43.42,98,97,18.07,2.89,2019-06-26 01:32:50
2913,2913,2913,3038789,Abbeville,FR,1.83,50.11,0,88,17.58,3.1,2019-06-26 01:32:52
2914,2914,2914,4676206,Brenham,US,-96.4,30.17,75,83,24.53,3.1,2019-06-26 01:32:53
2915,2915,2915,2017378,Rudnogorsk,RU,103.75,57.27,0,35,24.97,5.05,2019-06-26 01:32:55
2916,2916,2916,1263943,Manavadar,IN,70.14,21.5,3,66,29.87,2.68,2019-06-26 01:32:56
2917,2917,2917,1519580,Saryozek,KZ,77.98,44.36,0,28,26.17,3.93,2019-06-26 01:30:53
2918,2918,2918,3800500,Santos Reyes Nopala,MX,-97.16,16.11,40,66,29.0,1.5,2019-06-26 01:32:58
2919,2919,2919,1276548,Beldanga,IN,88.24,23.94,100,61,30.87,5.81,2019-06-26 01:33:00
2920,2920,2920,3453060,Pontes e Lacerda,BR,-59.33,-15.23,1,68,22.27,1.04,2019-06-26 01:33:02
2921,2921,2921,2422465,Conakry,GN,-13.7,9.52,40,94,27.0,1.0,2019-06-26 01:33:04
2922,2922,2922,1792592,Tongren,CN,109.18,27.72,32,67,27.57,1.48,2019-06-26 01:33:06
2923,2923,2923,2338106,Afua,NG,7.87,5.27,100,96,21.87,1.83,2019-06-26 01:33:07
2924,2924,2924,1497337,Norilsk,RU,88.2,69.35,75,60,4.0,6.0,2019-06-26 01:33:08
2925,2925,2925,1257804,Saharsa,IN,86.59,25.88,83,61,32.77,4.01,2019-06-26 01:33:10
2926,2926,2926,1895695,Kushima,JP,131.29,31.5,75,94,22.11,1.5,2019-06-26 01:33:13
2927,2927,2927,2742765,Areosa,PT,-8.86,41.72,20,93,16.75,4.6,2019-06-26 01:33:15
2928,2928,2928,1809629,Guapo,CN,109.71,34.48,62,43,29.87,3.11,2019-06-26 01:33:17
2929,2929,2929,2225457,Nanga Eboko,CM,12.37,4.68,100,99,19.56,2.02,2019-06-26 01:33:18
2930,2930,2930,135423,Shahrud,IR,54.97,36.42,97,48,17.56,1.73,2019-06-26 01:33:20
2931,2931,2931,2991771,Groa,FR,-4.14,48.67,33,100,15.08,2.6,2019-06-26 01:33:21
2932,2932,2932,1216265,Samarkand,UZ,66.98,39.65,1,72,16.0,2.1,2019-06-26 01:33:22
2933,2933,2933,933390,Kalakamati,BW,27.31,-20.59,0,78,10.87,3.65,2019-06-26 01:33:24
2934,2934,2934,315368,Erzurum,TR,41.27,39.91,0,82,14.72,0.5,2019-06-26 01:31:10
2935,2935,2935,5225507,Warwick,US,-71.42,41.7,90,100,19.27,3.6,2019-06-26 01:30:38
2936,2936,2936,3446625,Teodoro Sampaio,BR,-52.17,-22.53,0,55,19.47,4.1,2019-06-26 01:33:29
2937,2937,2937,1271439,Manpur,IN,85.03,24.8,40,59,33.0,3.1,2019-06-26 01:33:31
2938,2938,2938,2633808,Winslow,GB,-0.88,51.94,90,100,15.21,4.6,2019-06-26 01:33:01
2939,2939,2939,6071421,Meadow Lake,CA,-108.44,54.13,75,77,16.0,5.1,2019-06-26 01:32:28
2940,2940,2940,2022083,Alekseyevsk,RU,108.35,57.84,0,32,24.87,5.83,2019-06-26 01:33:35
2941,2941,2941,3402429,Caucaia,BR,-38.66,-3.73,20,78,26.82,4.6,2019-06-26 01:33:36
2942,2942,2942,2563140,Dingli,MT,14.38,35.86,0,73,24.11,2.1,2019-06-26 01:33:37
2943,2943,2943,1785545,Yuyao,CN,121.15,30.04,90,100,24.05,1.0,2019-06-26 01:33:39
2944,2944,2944,3455671,Ouro Preto,BR,-43.5,-20.39,66,82,16.67,0.8,2019-06-26 01:33:40
2945,2945,2945,590447,Karla,EE,24.93,59.37,0,82,13.89,1.0,2019-06-26 01:33:42
2946,2946,2946,49747,Xuddur,SO,43.89,4.12,0,84,20.97,5.83,2019-06-26 01:33:43
2947,2947,2947,512255,Shirokiy,RU,39.17,53.87,59,89,9.44,1.72,2019-06-26 01:33:44
2948,2948,2948,2272491,Zwedru,LR,-8.13,6.07,88,99,21.67,1.36,2019-06-26 01:33:46
2949,2949,2949,1635815,Maumere,ID,122.22,-8.63,0,57,26.17,2.9,2019-06-26 01:33:47
2950,2950,2950,5374361,Monterey,US,-121.89,36.6,1,63,18.75,5.1,2019-06-26 01:33:49
2951,2951,2951,94298,Kifri,IQ,44.96,34.69,0,12,32.47,3.04,2019-06-26 01:33:51
2952,2952,2952,1509847,Bograd,RU,90.86,54.22,75,82,14.0,2.0,2019-06-26 01:33:53
2953,2953,2953,179525,Taveta,TZ,37.68,-3.4,75,100,18.0,1.94,2019-06-26 01:33:54
2954,2954,2954,2170089,Craigieburn,AU,144.94,-37.6,0,50,13.27,7.7,2019-06-26 01:33:58
2955,2955,2955,2257990,Madingou,CG,13.56,-4.17,10,91,18.56,1.53,2019-06-26 01:34:00
2956,2956,2956,6355234,Murcia,ES,-1.13,37.99,90,88,22.12,3.6,2019-06-26 01:34:01
2957,2957,2957,187968,Malindi,KE,40.12,-3.22,38,94,21.07,2.27,2019-06-26 01:34:02
2958,2958,2958,561698,Gayny,RU,54.33,60.3,37,89,6.68,1.25,2019-06-26 01:29:26
2959,2959,2959,2033301,Youhao,CN,128.84,47.86,100,78,19.17,2.4,2019-06-26 01:34:05
2960,2960,2960,1491291,Sosnovoborsk,RU,93.34,56.12,40,82,16.0,6.0,2019-06-26 01:34:06
2961,2961,2961,477774,Usvyaty,RU,30.75,55.75,75,80,15.47,2.36,2019-06-26 01:34:08
2962,2962,2962,336454,Ginir,ET,40.71,7.14,6,96,13.27,1.63,2019-06-26 01:34:09
2963,2963,2963,1259012,Raichur,IN,77.36,16.2,0,64,28.37,6.75,2019-06-26 01:34:11
2964,2964,2964,616974,Alaverdi,AM,44.65,41.1,0,78,24.0,8.7,2019-06-26 01:34:12
2965,2965,2965,1258190,Revadanda,IN,72.93,18.55,75,83,27.5,3.6,2019-06-26 01:34:13
2966,2966,2966,1488235,Ust-Charyshskaya Pristan,RU,83.67,52.39,0,67,17.17,3.53,2019-06-26 01:34:15
2967,2967,2967,3617095,Chalmeca,NI,-84.1,12.13,99,97,22.37,1.42,2019-06-26 01:34:16
2968,2968,2968,3393115,Paracuru,BR,-39.03,-3.41,20,78,26.83,4.6,2019-06-26 01:34:18
2969,2969,2969,256592,Nea Peramos,GR,23.42,38.0,20,54,25.59,3.6,2019-06-26 01:34:19
2970,2970,2970,4936812,Fitchburg,US,-71.8,42.58,40,88,19.75,1.19,2019-06-26 01:32:46
2971,2971,2971,2029156,Suhbaatar,MN,106.21,50.23,99,51,17.87,1.72,2019-06-26 01:34:23
2972,2972,2972,2423126,Beyla,GN,-8.65,8.69,100,99,19.77,0.95,2019-06-26 01:34:24
2973,2973,2973,2018498,Olovyannaya,RU,115.59,50.94,100,92,17.27,4.34,2019-06-26 01:34:26
2974,2974,2974,933734,Gweta,BW,25.26,-20.21,0,58,13.37,4.9,2019-06-26 01:34:29
2975,2975,2975,2513595,Montoro,ES,-4.38,38.02,0,60,22.12,1.0,2019-06-26 01:34:30
2976,2976,2976,472328,Volot,RU,30.71,57.93,100,70,13.56,1.32,2019-06-26 01:34:31
2977,2977,2977,1181065,Chitral,PK,71.79,35.85,0,44,5.27,2.52,2019-06-26 01:34:33
2978,2978,2978,649924,Kuusamo,FI,29.19,65.96,0,93,7.0,0.5,2019-06-26 01:34:34
2979,2979,2979,986822,Krugersdorp,ZA,27.78,-26.1,0,75,7.67,4.1,2019-06-26 01:34:35
2980,2980,2980,2012532,Zhigalovo,RU,105.15,54.81,100,98,11.06,1.7,2019-06-26 01:34:37
2981,2981,2981,4752031,Charlottesville,US,-78.48,38.03,1,56,22.4,2.1,2019-06-26 01:33:03
2982,2982,2982,3589105,Santiago Atitlan,GT,-91.23,14.64,90,94,21.79,2.1,2019-06-26 01:34:40
2983,2983,2983,1808857,Hanzhong,CN,107.03,33.08,86,65,26.87,1.12,2019-06-26 01:30:29
2984,2984,2984,1267016,Dhilwan,IN,76.19,30.78,20,74,29.0,2.1,2019-06-26 01:34:42
2985,2985,2985,2030079,Bayan,MN,107.54,47.25,0,40,16.97,4.45,2019-06-26 01:34:44
2986,2986,2986,1272625,Digha,IN,87.51,21.62,100,80,29.67,9.1,2019-06-26 01:30:22
2987,2987,2987,745664,Hendek,TR,30.75,40.8,75,94,21.07,0.9,2019-06-26 01:34:46
2988,2988,2988,3670730,Rionegro,CO,-75.37,6.15,40,82,15.93,1.0,2019-06-26 01:34:48
2989,2989,2989,4018761,Allende,MX,-100.85,28.34,45,42,31.88,6.39,2019-06-26 01:30:00
2990,2990,2990,624785,Navahrudak,BY,25.82,53.59,99,90,16.27,2.93,2019-06-26 01:34:51
2991,2991,2991,2169068,Deniliquin,AU,144.96,-35.53,0,65,12.78,4.02,2019-06-26 01:34:52
2992,2992,2992,1581047,Ha Tinh,VN,105.9,18.33,100,54,32.77,3.68,2019-06-26 01:33:03
2993,2993,2993,2055868,Yantal,RU,105.25,56.85,82,35,24.27,4.6,2019-06-26 01:34:55
2994,2994,2994,984087,Lebowakgomo,ZA,29.54,-24.3,0,81,8.9,1.5,2019-06-26 01:34:56
2995,2995,2995,909299,Lundazi,ZM,33.17,-12.29,0,74,14.27,5.1,2019-06-26 01:34:59
2996,2996,2996,1635164,Mlonggo,ID,110.7,-6.53,20,65,28.0,4.1,2019-06-26 01:35:00
2997,2997,2997,2055166,Sayansk,RU,102.18,54.11,100,97,13.17,4.79,2019-06-26 01:35:02
2998,2998,2998,2383827,Nola,CF,16.05,3.52,100,95,20.77,0.77,2019-06-26 01:35:03
2999,2999,2999,1591527,Bac Giang,VN,106.2,21.27,0,70,30.0,1.5,2019-06-26 01:33:35
3000,3000,3000,3872395,San Antonio,CL,-71.61,-33.58,52,68,11.56,8.73,2019-06-26 01:35:07
3001,3001,3001,1149964,U Thong,TH,99.89,14.38,100,75,27.37,2.39,2019-06-26 01:35:08
3002,3002,3002,5386754,Redlands,US,-117.19,34.06,75,47,20.06,5.1,2019-06-26 01:33:21
3003,3003,3003,1502822,Kolyvan,RU,82.74,55.31,0,77,18.0,2.0,2019-06-26 01:35:11
3004,3004,3004,3400740,Esperantina,BR,-42.23,-3.89,28,87,22.97,1.03,2019-06-26 01:35:13
3005,3005,3005,2515622,La Puebla de Cazalla,ES,-5.31,37.22,0,77,20.87,3.1,2019-06-26 01:35:14
3006,3006,3006,3452900,Porto Belo,BR,-48.54,-27.15,0,78,21.5,1.0,2019-06-26 01:35:17
3007,3007,3007,2177254,Bagotville,AU,153.42,-28.98,40,82,16.41,3.6,2019-06-26 01:35:18
3008,3008,3008,518701,Novokorsunskaya,RU,39.14,45.64,0,77,20.86,3.0,2019-06-26 01:35:19
3009,3009,3009,2714903,Finspang,SE,15.77,58.71,100,100,15.59,1.11,2019-06-26 01:35:21
3010,3010,3010,2413753,Brufut,GM,-16.75,13.38,75,88,25.0,1.5,2019-06-26 01:35:24
3011,3011,3011,4145381,Wilmington,US,-75.55,39.75,1,54,24.16,3.6,2019-06-26 01:33:52
3012,3012,3012,5225857,Aberdeen,US,-98.49,45.47,1,38,25.59,3.1,2019-06-26 01:31:56
3013,3013,3013,4957003,Augusta,US,-69.78,44.31,90,100,15.05,3.6,2019-06-26 01:35:08
3014,3014,3014,5594956,Hailey,US,-114.32,43.52,40,26,22.0,1.76,2019-06-26 01:35:29
3015,3015,3015,5688025,Bismarck,US,-100.78,46.81,1,49,23.86,3.1,2019-06-26 01:34:18
3016,3016,3016,3067713,Prachatice,CZ,14.0,49.01,67,75,18.56,2.68,2019-06-26 01:35:33
3017,3017,3017,2513115,Onda,ES,-0.26,39.96,9,88,20.23,1.0,2019-06-26 01:35:35
3018,3018,3018,1623446,Tomohon,ID,124.84,1.33,20,58,31.0,2.1,2019-06-26 01:35:36
3019,3019,3019,1040938,Manjacaze,MZ,33.88,-24.71,10,87,16.47,1.79,2019-06-26 01:35:37
3020,3020,3020,548972,Khvastovichi,RU,35.09,53.47,91,85,14.47,1.28,2019-06-26 01:35:39
3021,3021,3021,215771,Isiro,CD,27.62,2.77,100,99,18.27,0.3,2019-06-26 01:35:40
3022,3022,3022,650705,Kalevala,FI,29.58,64.12,0,71,9.67,1.66,2019-06-26 01:35:42
3023,3023,3023,579492,Balakovo,RU,47.82,52.02,33,74,16.27,3.39,2019-06-26 01:35:43
3024,3024,3024,5583997,Ammon,US,-111.97,43.47,40,22,23.16,5.7,2019-06-26 01:35:46
3025,3025,3025,514127,Przhevalskoye,RU,31.85,55.51,38,85,14.47,2.3,2019-06-26 01:35:47
3026,3026,3026,304013,Mut,TR,33.44,36.64,0,49,20.06,2.11,2019-06-26 01:35:49
3027,3027,3027,1255647,Srikakulam,IN,83.89,18.29,20,61,31.07,1.49,2019-06-26 01:35:50
3028,3028,3028,5964347,Grande Prairie,CA,-118.79,55.17,75,63,19.0,5.7,2019-06-26 01:35:51
3029,3029,3029,3408424,Ipixuna,BR,-48.8,-1.76,40,88,25.0,2.1,2019-06-26 01:35:53
3030,3030,3030,616065,Yeghvard,AM,44.48,40.32,0,46,23.0,0.77,2019-06-26 01:35:54
3031,3031,3031,6944109,Notre-Dame-du-Lac,CA,-68.8,47.61,75,46,19.83,6.2,2019-06-26 01:35:55
3032,3032,3032,2027109,Barguzin,RU,109.63,53.62,100,98,7.97,1.57,2019-06-26 01:35:57
3033,3033,3033,3141332,Roros,NO,11.38,62.57,100,100,10.0,2.1,2019-06-26 01:35:58
3034,3034,3034,514706,Osa,RU,55.46,57.28,11,71,11.56,2.75,2019-06-26 01:36:00
3035,3035,3035,1494941,Pirovskoye,RU,92.27,57.63,100,58,23.27,3.52,2019-06-26 01:36:01
3036,3036,3036,709334,Dzhankoy,UA,34.39,45.71,0,77,22.57,7.75,2019-06-26 01:36:02
3037,3037,3037,1163054,Turbat,PK,63.05,26.0,20,78,28.17,1.68,2019-06-26 01:36:04
3038,3038,3038,6533368,Moranbah,AU,148.04,-22.0,0,47,21.77,7.68,2019-06-26 01:36:05
3039,3039,3039,2488835,Medea,DZ,2.77,36.27,20,93,19.0,1.5,2019-06-26 01:36:07
3040,3040,3040,2016443,Skovorodino,RU,123.94,53.99,0,34,24.07,2.48,2019-06-26 01:36:08
3041,3041,3041,533964,Loukhi,RU,33.04,66.08,0,79,9.87,0.85,2019-06-26 01:36:09
3042,3042,3042,3127461,Burgos,ES,-3.7,42.34,74,88,17.36,4.1,2019-06-26 01:36:11
3043,3043,3043,471501,Vostochnyy,RU,37.87,55.82,0,71,13.26,2.09,2019-06-26 01:36:14
3044,3044,3044,245785,Abeche,TD,20.83,13.83,20,20,30.57,7.03,2019-06-26 01:36:05
3045,3045,3045,1650527,Balikpapan,ID,116.86,-1.24,36,67,28.67,2.4,2019-06-26 01:36:16
3046,3046,3046,3491161,Bull Savanna,JM,-77.59,17.89,0,80,27.37,2.97,2019-06-26 01:36:18
3047,3047,3047,3600662,Tornabe,HN,-87.52,15.79,75,74,27.14,4.1,2019-06-26 01:36:19
3048,3048,3048,1337616,Naifaru,MV,73.37,5.44,95,75,28.47,3.55,2019-06-26 01:32:55
3049,3049,3049,304183,Bayir,TR,28.22,37.27,0,73,22.85,1.5,2019-06-26 01:36:22
3050,3050,3050,115781,Shahr-e Babak,IR,55.12,30.12,0,14,27.07,1.97,2019-06-26 01:36:23
3051,3051,3051,566532,Derbent,RU,48.29,42.06,0,56,25.77,2.54,2019-06-26 01:36:25
3052,3052,3052,212962,Moba,CD,29.77,-7.04,0,59,14.47,1.39,2019-06-26 01:36:26
3053,3053,3053,1630639,Pringsewu,ID,104.98,-5.36,0,51,29.37,1.13,2019-06-26 01:36:27
3054,3054,3054,555617,Ivanino,RU,35.58,51.65,52,85,15.47,0.35,2019-06-26 01:36:29
3055,3055,3055,2016757,Shelopugino,RU,117.56,51.65,100,33,24.77,6.13,2019-06-26 01:36:30
3056,3056,3056,454178,Vilani,LV,26.92,56.55,98,77,15.56,0.34,2019-06-26 01:36:33
3057,3057,3057,1649595,Gombong,ID,109.31,-7.19,0,53,29.87,0.64,2019-06-26 01:36:34
3058,3058,3058,1626895,Sinjai,ID,120.25,-5.12,0,57,25.97,2.43,2019-06-26 01:36:36
3059,3059,3059,2143103,Woodend,AU,144.53,-37.35,0,50,13.83,7.7,2019-06-26 01:36:37
3060,3060,3060,5606000,Rupert,US,-113.68,42.62,1,22,26.35,2.6,2019-06-26 01:36:39
3061,3061,3061,1805528,Jinhua,CN,119.65,29.11,86,99,30.0,2.25,2019-06-26 01:36:42
3062,3062,3062,2125711,Esso,RU,158.7,55.93,100,55,11.77,3.58,2019-06-26 01:36:43
3063,3063,3063,1809461,Guiyang,CN,106.71,26.58,75,83,24.0,1.0,2019-06-26 01:36:44
3064,3064,3064,1572151,Nha Trang,VN,109.19,12.24,20,55,33.0,0.5,2019-06-26 01:36:47
3065,3065,3065,3877918,Ovalle,CL,-71.2,-30.6,0,62,8.67,2.64,2019-06-26 01:36:48
3066,3066,3066,1255478,Sumbal,IN,74.63,34.23,0,49,18.37,0.61,2019-06-26 01:36:50
3067,3067,3067,1263610,Manthani,IN,79.67,18.65,0,57,31.77,4.09,2019-06-26 01:36:51
3068,3068,3068,3995943,Miguel Auza,MX,-103.45,24.29,36,32,24.17,6.48,2019-06-26 01:36:54
3069,3069,3069,2271968,Aljezur,PT,-8.8,37.31,21,92,19.32,1.34,2019-06-26 01:36:55
3070,3070,3070,1733502,Ranau,MY,116.67,5.95,75,70,30.31,1.5,2019-06-26 01:36:57
3071,3071,3071,485215,Synya,RU,58.04,65.37,100,63,9.47,2.62,2019-06-26 01:36:58
3072,3072,3072,1308522,Monywa,MM,95.13,22.12,100,65,30.67,5.54,2019-06-26 01:36:59
3073,3073,3073,2962961,Letterkenny,IE,-7.73,54.95,1,97,8.97,1.45,2019-06-26 01:37:01
3074,3074,3074,3934055,Chilca,PE,-72.34,-13.22,38,30,12.0,2.1,2019-06-26 01:37:02
3075,3075,3075,933211,Nokaneng,BW,22.19,-19.66,0,35,10.06,1.38,2019-06-26 01:37:04
3076,3076,3076,5392868,Sanger,US,-119.56,36.71,20,15,32.46,5.7,2019-06-26 01:37:05
3077,3077,3077,1259460,Pokaran,IN,71.92,26.93,0,37,34.57,6.87,2019-06-26 01:37:07
3078,3078,3078,1502100,Krasnogvardeyskiy,RU,62.32,57.38,100,93,10.27,3.05,2019-06-26 01:37:08
3079,3079,3079,1811260,Fengrun,CN,118.12,39.83,80,34,30.87,3.39,2019-06-26 01:37:09
3080,3080,3080,6166142,Thunder Bay,CA,-89.26,48.41,75,82,17.82,3.6,2019-06-26 01:35:21
3081,3081,3081,528248,Mayskiy,RU,44.06,43.63,75,53,23.93,2.0,2019-06-26 01:37:12
3082,3082,3082,3467577,Canavieiras,BR,-38.95,-15.68,30,84,21.67,1.36,2019-06-26 01:37:13
3083,3083,3083,6171633,Ucluelet,CA,-125.55,48.94,75,72,15.0,3.1,2019-06-26 01:37:15
3084,3084,3084,545626,Kondopoga,RU,34.27,62.21,0,100,8.0,1.0,2019-06-26 01:37:16
3085,3085,3085,1526384,Boralday,KZ,76.86,43.36,40,56,20.0,2.0,2019-06-26 01:37:18
3086,3086,3086,145459,Abadan,IR,48.26,30.36,0,27,30.43,3.1,2019-06-26 01:37:19
3087,3087,3087,5916821,Cardston,CA,-113.32,49.2,40,55,17.32,1.35,2019-06-26 01:34:48
3088,3088,3088,693942,Shostka,UA,33.47,51.86,67,90,16.17,1.74,2019-06-26 01:37:23
3089,3089,3089,905789,Mpongwe,ZM,28.16,-13.51,0,82,10.77,2.45,2019-06-26 01:34:07
3090,3090,3090,2100765,Angoram,PG,144.07,-4.06,73,69,31.37,1.01,2019-06-26 01:37:26
3091,3091,3091,706289,Khorol,UA,33.27,49.78,0,87,16.47,2.05,2019-06-26 01:37:27
3092,3092,3092,3562827,Cumanayagua,CU,-80.2,22.15,0,74,27.9,1.5,2019-06-26 01:37:29
3093,3093,3093,1822207,Sisophon,KH,102.97,13.59,100,73,29.57,3.97,2019-06-26 01:37:32
3094,3094,3094,2146108,Traralgon,AU,146.54,-38.19,0,81,12.22,0.89,2019-06-26 01:37:33
3095,3095,3095,2171085,Coffs Harbour,AU,153.13,-30.3,40,87,15.97,5.7,2019-06-26 01:37:34
3096,3096,3096,217570,Buta,CD,24.73,2.79,100,99,20.67,0.84,2019-06-26 01:37:36
3097,3097,3097,5278422,West Bend,US,-88.18,43.43,1,60,24.92,4.1,2019-06-26 01:37:37
3098,3098,3098,1485284,Zelenogorskiy,RU,87.0,55.03,0,82,15.0,3.0,2019-06-26 01:37:39
3099,3099,3099,379252,Khartoum,SD,32.54,15.59,0,42,30.0,4.1,2019-06-26 01:36:44
3100,3100,3100,2206089,Sandy Bay,AU,147.33,-42.9,0,57,9.82,4.6,2019-06-26 01:37:41
3101,3101,3101,373141,Kaduqli,SD,29.72,11.01,100,84,23.87,3.56,2019-06-26 01:37:43
3102,3102,3102,1610187,Kaset Sombun,TH,101.95,16.28,100,81,24.37,2.17,2019-06-26 01:37:44
3103,3103,3103,3019766,La Baule-Escoublac,FR,-2.4,47.28,100,88,18.27,3.1,2019-06-26 01:37:45
3104,3104,3104,1497376,Nizhnyaya Tavda,RU,66.17,57.67,100,95,10.17,5.78,2019-06-26 01:37:47
3105,3105,3105,1811764,Heyang,CN,107.47,26.1,100,93,21.87,1.33,2019-06-26 01:37:50
3106,3106,3106,3108308,Tarazona,ES,-1.72,41.91,0,57,22.91,6.7,2019-06-26 01:37:51
3107,3107,3107,495688,Sharkan,RU,53.87,57.3,85,88,11.11,0.45,2019-06-26 01:37:52
3108,3108,3108,933077,Shakawe,BW,21.84,-18.36,0,36,9.97,1.43,2019-06-26 01:37:54
3109,3109,3109,5991284,Kerrobert,CA,-109.14,51.92,40,68,17.56,5.7,2019-06-26 01:37:55
3110,3110,3110,703494,Kuybysheve,UA,36.65,47.36,0,84,16.37,5.11,2019-06-26 01:37:57
3111,3111,3111,1005768,Ellisras,ZA,27.74,-23.67,0,87,9.37,3.09,2019-06-26 01:37:58
3112,3112,3112,465543,Zainsk,RU,52.01,55.29,20,81,11.0,2.0,2019-06-26 01:37:59
3113,3113,3113,81604,Suluq,LY,20.25,31.67,2,82,24.37,5.81,2019-06-26 01:38:01
3114,3114,3114,3587498,Acajutla,SV,-89.83,13.59,100,71,29.57,1.47,2019-06-26 01:38:02
3115,3115,3115,741045,Orhangazi,TR,29.31,40.49,0,100,21.78,2.1,2019-06-26 01:38:04
3116,3116,3116,3457487,Matelandia,BR,-54.0,-25.24,90,93,13.0,4.6,2019-06-26 01:38:05
3117,3117,3117,3458498,Linhares,BR,-40.06,-19.38,0,96,19.37,0.63,2019-06-26 01:38:06
3118,3118,3118,1254534,Tikamgarh,IN,78.83,24.74,28,42,34.77,5.37,2019-06-26 01:38:08
3119,3119,3119,1609776,Khon Kaen,TH,102.84,16.43,100,74,29.0,3.1,2019-06-26 01:38:09
3120,3120,3120,7521301,Nalvo,PH,120.51,16.81,92,62,30.17,2.93,2019-06-26 01:38:11
3121,3121,3121,1526970,Abay,KZ,72.87,49.63,0,68,20.0,2.0,2019-06-26 01:38:12
3122,3122,3122,5937073,Deep River,CA,-77.49,46.1,1,77,19.16,1.5,2019-06-26 01:38:13
3123,3123,3123,2360541,Gayeri,BF,0.49,12.65,0,52,28.87,5.94,2019-06-26 01:38:15
3124,3124,3124,5710360,Winnemucca,US,-117.74,40.97,1,11,25.47,7.7,2019-06-26 01:38:16
3125,3125,3125,6167865,Toronto,CA,-79.39,43.65,1,77,21.25,2.6,2019-06-26 01:35:36
3126,3126,3126,547523,Petrovskoye,RU,36.47,56.26,0,71,14.0,2.88,2019-06-26 01:38:21
3127,3127,3127,667532,Seaca de Camp,RO,23.22,43.93,0,88,19.05,2.6,2019-06-26 01:38:22
3128,3128,3128,3931275,Putina,PE,-69.87,-14.91,0,17,7.0,3.6,2019-06-26 01:38:23
3129,3129,3129,2013865,Ust-Uda,RU,103.03,54.17,100,99,11.37,1.07,2019-06-26 01:38:25
3130,3130,3130,3016097,Gien,FR,2.63,47.69,0,80,20.44,3.06,2019-06-26 01:38:26
3131,3131,3131,216281,Kabare,RW,29.38,-1.65,98,99,13.06,1.0,2019-06-26 01:38:27
3132,3132,3132,2744337,Winsum,NL,6.52,53.33,67,88,20.29,0.5,2019-06-26 01:38:29
3133,3133,3133,710652,Chernyatyn,UA,25.45,48.66,0,100,16.97,2.0,2019-06-26 01:38:30
3134,3134,3134,2948184,Bitburg,DE,6.52,49.97,0,60,19.08,1.0,2019-06-26 01:38:32
3135,3135,3135,824987,Khokhlovo,RU,36.69,50.71,0,71,14.0,2.0,2019-06-26 01:38:33
3136,3136,3136,2745088,Wageningen,NL,5.66,51.98,100,88,19.39,0.5,2019-06-26 01:38:36
3137,3137,3137,2015842,Mikhaylovka,RU,103.29,52.96,100,90,11.27,2.5,2019-06-26 01:38:37
3138,3138,3138,2294034,Winneba,GH,-0.62,5.35,93,96,22.67,2.48,2019-06-26 01:38:39
3139,3139,3139,5038108,Moorhead,US,-96.75,46.87,1,46,23.66,4.1,2019-06-26 01:38:40
3140,3140,3140,1695555,Pandan,PH,122.09,11.72,100,71,30.17,4.62,2019-06-26 01:38:42
3141,3141,3141,2291136,Bondoukou,CI,-2.8,8.04,61,98,20.27,2.14,2019-06-26 01:37:36
3142,3142,3142,236524,Rafai,CF,23.92,4.95,100,98,19.77,0.71,2019-06-26 01:38:44
3143,3143,3143,1524302,Ereymentau,KZ,73.1,51.62,0,46,26.87,7.37,2019-06-26 01:38:46
3144,3144,3144,6100069,Peace River,CA,-117.29,56.23,90,87,14.0,1.0,2019-06-26 01:38:47
3145,3145,3145,1628884,Sampit,ID,112.95,-2.54,22,62,30.57,2.01,2019-06-26 01:38:49
3146,3146,3146,1621313,Ambulu,ID,113.61,-8.35,2,88,23.47,3.85,2019-06-26 01:38:50
3147,3147,3147,1054463,Tsiroanomandidy,MG,46.05,-18.77,0,87,14.17,0.27,2019-06-26 01:38:53
3148,3148,3148,1491719,Sladkovo,RU,70.34,55.53,98,91,16.17,5.11,2019-06-26 01:38:54
3149,3149,3149,3007609,Lannion,FR,-3.46,48.73,33,93,14.92,1.0,2019-06-26 01:38:55
